a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
0.0547386708056542,1.77151641984739,0.111210781678658,0.0636004423114971,0.265252586230211,0.289641188103557,0.463816702916466,0.136076702909751,12.1884765625,-67.5439453125,66.4013671875,396.799389763596,1.11335551534249,-0.374721639248732,-0.272708690955351,3.56319676244015
0.774121706396324,0.12526512734574,1.57275795732072,0.899446080898469,3.75123804901303,4.09614496437908,6.55935871719639,1.92441518777984,25.1884765625,-22.5439453125,21.4013671875,483.854223865695,62.4592930832923,-0.31622980917106,-0.431405818720612,0.357782181353661
0.205850414743181,0.471072425352252,0.418219609565318,3.38245971389121,0.0705345870501089,1.08922554786746,0.12333572340276,7.23696170754729,5.6884765625,-45.0439453125,43.9013671875,208.962135939485,24.3024648127725,-0.258835944825526,-0.28911982683966,1.21659712933839
2.91116448349933,6.66197012793143,5.91451843897653,0.239176020078279,0.997509696226497,0.077019877113871,1.7442305276128,0.511730469859406,18.6884765625,-0.0439453125,88.9013671875,108.576600047161,-12.5567784251024,-0.171840536292936,-0.0639232234721636,0.369344835624211
1.50119806073911,0.913516576997292,0.215663000287723,0.463816702916466,0.5143850957345,7.94335674380898,0.899446080898469,3.73187875250324,15.4384765625,-78.7939453125,55.1513671875,287.296816502952,3.05068548874088,-0.34525290313185,-0.222806205030508,2.26967837017656
0.39919077434653,3.43537326504171,0.811022945946302,0.12333572340276,1.9343981820567,2.11225607892848,0.239176020078279,0.992361772866707,21.9384765625,-11.2939453125,77.6513671875,199.829656487763,-6.96244202971055,-0.294599266555297,-0.167407052432967,1.29194200580655
5.64541007055081,0.242917573161796,0.0573479824776521,1.7442305276128,0.136782607204722,0.149359059701284,3.38245971389121,0.0701705738984353,8.9384765625,-56.2939453125,32.6513671875,108.457629496256,0.174394642450626,-0.180895246654804,-0.0402883642662776,0.343155375365335
0.0762269638782175,0.338277652749942,1.12939930574033,0.333067310088201,0.369380531379025,0.207991671722475,0.0885675254324291,1.38192476910895,13.8134765625,-39.4189453125,60.7763671875,447.968348096269,10.3550634743619,-0.353258797684756,-0.385576842980543,1.19437319527612
1.07801206135099,4.78396844366705,0.0798605907756366,4.71028307109859,5.22382957152798,2.94144643010577,1.25253395652365,0.097716837532659,26.8134765625,-84.4189453125,15.7763671875,155.928852977401,1.05994623160894,-0.257959777767213,-0.108483957556329,0.794666897289744
0.28665935613701,1.27212798725344,4.24722252249671,1.25253395652365,0.0982237482222214,0.78217412401575,0.333067310088201,0.367474241471938,7.3134765625,-16.9189453125,38.2763671875,159.477531639245,-20.9791315806868,-0.170747293170728,-0.294628184414732,1.08673488030617
4.05397549230098,0.08995303263241,0.300323984686566,0.0885675254324291,1.38909356882986,0.0553080627160185,4.71028307109859,5.19687056112381,20.3134765625,-61.9189453125,83.2763671875,943.446178101066,9.75940332717073,-0.428050919776079,-0.389050098928737,7.25717430326167
0.147821420591229,9.27720291387013,0.582396514242811,2.42894822739998,2.69376837580233,0.4033431586529,0.645893269583655,2.67986644261801,23.5634765625,-73.1689453125,4.5263671875,146.292018001476,5.11762317353141,-0.242496166902866,-0.104738107393182,0.7018297132765
2.09051057809373,0.655997309084117,8.23633049120998,0.171752576274557,0.19047818854757,5.70413365257335,9.13431021690707,0.189495173424946,10.5634765625,-28.1689453125,49.5263671875,106.439981571225,-8.74137313745323,-0.130028703396038,-0.156966960095208,0.480248796037912
0.555897691499799,0.174439389865451,0.15486784960463,0.645893269583655,0.716312865017485,1.51681353000533,0.171752576274557,0.0503895701658385,17.0634765625,-50.6689453125,72.0263671875,531.930633122634,22.7715280838548,-0.379367940483514,-0.370285397490152,2.35439214798885
7.86158054610911,2.46694550959808,2.19016213286425,9.13431021690707,0.0506509684305028,0.107254913286228,2.42894822739998,0.712616135306796,4.0634765625,-5.6689453125,27.0263671875,74.0338428927786,-0.678877460863633,-0.0457536888162922,-0.0104546167872027,0.0615095035959568
0.0645953766321108,0.106150732865272,0.254497095456645,0.145544591933572,0.115910743122696,0.0908887244995997,1.06140791328662,0.603876965738834,8.1259765625,-8.4814453125,69.2138671875,910.589876320302,-72.8990281676111,-0.403614188202506,-0.442748297810766,2.55398816322502
0.913516576997292,1.50119806073911,3.59913243979348,2.05831135842516,1.63922544948861,1.28536066854126,0.075052873309003,8.54010994952572,21.1259765625,-53.4814453125,24.2138671875,199.171849655988,36.1802756915477,-0.263728307374927,-0.256049433393746,1.43293321873267
0.242917573161796,5.64541007055081,0.0676745429275747,7.74049206102851,0.435894299109153,4.83373130584785,3.99153388173203,2.27094158520109,14.6259765625,-30.9814453125,1.7138671875,157.816519562604,13.9451706874546,-0.248225890468341,-0.144715870424343,0.831681182202346
3.43537326504171,0.39919077434653,0.957062564355764,0.54733544260739,6.1644762956128,0.341796418479872,0.282244067510858,0.160579819457421,27.6259765625,-75.9814453125,46.7138671875,359.666566017564,14.5471821756885,-0.360603701769947,-0.289857809588568,3.34314018442082
0.12526512734574,0.774121706396324,1.85596199376085,3.99153388173203,0.845298189035517,0.176253909216695,7.74049206102851,0.0828060780933794,17.8759765625,-64.7314453125,35.4638671875,199.847841260491,31.0212222326635,-0.256170513881448,-0.242145653672479,1.34277956888796
1.77151641984739,0.0547386708056542,0.13123633114128,0.282244067510858,0.0597716081591722,2.49260668835526,0.54733544260739,1.17105478686583,4.8759765625,-19.7314453125,80.4638671875,227.177575132493,-3.52697014026616,-0.315230851513902,-0.19577384770459,1.61844482107394
0.471072425352252,0.205850414743181,6.97953641438786,0.075052873309003,3.17883098426729,9.37370442207664,2.05831135842516,4.40387225366126,24.3759765625,-87.2314453125,57.9638671875,324.197032908057,17.0037712272144,-0.347079149150282,-0.280134090486756,2.87263892708386
6.66197012793143,2.91116448349933,0.49352775281521,1.06140791328662,0.224777294522131,0.662820996168872,0.145544591933572,0.311400793404316,11.3759765625,-42.2314453125,12.9638671875,96.83091115573,1.02841975352752,-0.146949386061461,-0.0307404031420616,0.249691265353189
0.08995303263241,4.05397549230098,9.71943348853278,0.393042213527206,0.0832356385172136,0.0652672980426953,5.55845628955316,6.13266281886855,6.5009765625,-59.1064453125,74.8388671875,95.1147556691313,-0.699057553763047,-0.116213339511142,-0.108653841268822,0.325253185816409
1.27212798725344,0.28665935613701,0.687267732903315,5.55845628955316,1.17712968863828,0.923018980714266,0.393042213527206,0.433644746595256,19.5009765625,-14.1064453125,29.8388671875,237.397879572595,14.79436638079,-0.225975349855307,-0.363968743204809,0.963429740680345
4.78396844366705,1.07801206135099,0.182754658200119,0.104515739576396,4.42671754805694,0.245444402896751,0.104515739576396,1.63076577534678,26.0009765625,-36.6064453125,52.3388671875,197.071981723178,1.74763804829643e-05,-0.300102494071876,-0.148322542710879,1.23358106398504
0.174439389865451,0.555897691499799,0.0942409609749285,0.762198248492947,2.28272220145901,0.1265681357877,0.762198248492947,0.840935795056003,22.7509765625,-2.8564453125,41.0888671875,611.190861784344,-31.4467684160015,-0.361871821207258,-0.418167692630886,1.77967036793956
2.46694550959808,7.86158054610911,1.33276845141817,0.0538955550117872,0.161412834821675,1.78994374195245,0.0538955550117872,0.0594631403226601,9.7509765625,-47.8564453125,86.0888671875,101.461635942334,-0.55345758548764,-0.157537224930279,-0.0421875977199941,0.292215131648435
0.655997309084117,2.09051057809373,0.35440284933775,0.202679790880935,8.58441217146373,6.73126797243701,2.86632509082761,0.223617269422026,29.2509765625,-25.3564453125,63.5888671875,259.183895864262,-1.51008656699916,-0.330550498435129,-0.209708889076344,1.92327721022904
9.27720291387013,0.147821420591229,5.01201316077115,2.86632509082761,0.607009605894234,0.475972522929403,0.202679790880935,3.16242575197467,16.2509765625,-70.3564453125,18.5888671875,99.8891224226691,7.05965789480455,-0.152429473905431,-0.0530076671544501,0.293933496134392
0.0525191212164318,3.29607537550542,0.288146415026327,2.98746098439496,0.418219609565318,0.885592306494086,0.066288307841941,0.742732535081944,14.4228515625,-55.5908203125,6.6357421875,244.004520712582,29.3185651069516,-0.31307971026022,-0.235049904652797,1.77050000820195
0.742732535081944,0.233067724932188,4.07500568079418,0.211245392059592,5.91451843897653,0.0626208325288604,0.937458239768358,0.0525191212164318,27.4228515625,-10.5908203125,51.6357421875,481.192424705205,-74.6908990889995,-0.34180443121568,-0.413119430345416,0.727081331630053
2.79312226876505,0.876475207278595,1.08360429960976,0.794410074779548,1.57275795732072,3.33036116701517,3.52540835611221,2.79312226876505,20.9228515625,-33.0908203125,29.1357421875,212.123365633671,9.53184088220118,-0.291435477053397,-0.222612658736481,1.50215907125134
0.101846521380794,0.451971329311816,2.10135520001802,0.108932756873545,3.0499353990897,1.71736490803653,0.483418405088716,5.41649936777596,24.1728515625,-21.8408203125,62.8857421875,636.953701466989,-36.3349793265087,-0.378639663239617,-0.415043240812337,1.76230153506619
1.4403273181724,6.39183983716567,0.148588251161436,1.54054182157259,0.215663000287723,0.121436037224444,6.83656864777232,0.383004343324703,11.1728515625,-66.8408203125,17.8857421875,119.569630737221,0.844729735913929,-0.202539458496815,-0.0603069209558814,0.443485235797686
0.383004343324703,1.69968477899639,7.90236286486095,5.79336633923482,0.811022945946302,0.456672737198398,0.12854810601455,0.101846521380794,17.6728515625,-44.3408203125,40.3857421875,141.680440195791,23.4465968821195,-0.175302108075752,-0.248199505907614,0.614383451445478
5.41649936777596,0.12018586331079,0.558781436913993,0.409652862437082,0.0573479824776521,6.45832778512019,1.81794474943151,1.4403273181724,4.6728515625,-89.3408203125,85.3857421875,83.3297615168678,0.044843884579988,-0.0974157764006169,-0.0113886655322133,0.133520601050053
0.0731361046397046,0.167366202474863,5.67469590075146,1.10626486144888,0.300323984686566,1.23324172407524,0.673189844773444,0.0731361046397046,12.7978515625,-16.2158203125,1.0107421875,698.878724540793,-116.733600789054,-0.322752338982596,-0.467320564205553,-0.264516896595561
1.03430071080608,2.36691553422833,0.401261595259286,0.0782247385318896,4.24722252249671,0.0872033585935792,9.52034208530444,1.03430071080608,25.7978515625,-61.2158203125,46.0107421875,214.130288823921,1.35566022677705,-0.30764709345837,-0.170624819265282,1.38441782699068
0.275035861324363,8.90102987909328,1.50898559626885,0.294172193678898,0.0798605907756366,0.327937220054536,0.179011139466182,3.88959445223881,6.2978515625,-38.7158203125,68.5107421875,119.151608896503,-3.48954030341939,-0.186082506517782,-0.100480269919017,0.487826278158645
3.88959445223881,0.629397858705093,0.106701394783453,4.16022305973743,1.12939930574033,4.63773264208054,2.53159981248936,0.275035861324363,19.2978515625,-83.7158203125,23.5107421875,217.436165823631,8.70601205622559,-0.308374457464772,-0.194502813487181,1.53461313334305
0.141827541519586,1.22054560299037,0.0550226302343919,0.57046679226954,8.23633049120998,2.39153620071272,0.0923105434064332,0.533357091323394,29.0478515625,-49.9658203125,57.2607421875,519.060483152099,13.4244113248913,-0.388808758194051,-0.331019993232235,5.11383445334612
2.00574432735032,0.0863056072621915,0.778137499149169,8.06761874511059,0.582396514242811,0.169107146497708,1.30546822435408,7.5428083213741,16.0478515625,-4.9658203125,12.2607421875,210.187473073584,18.7318352617157,-0.205904044736327,-0.359935316020739,1.20775292339251
0.533357091323394,0.324561133620897,0.206918273449203,2.14529918351191,2.19016213286425,0.635944858182293,0.347143315058718,2.00574432735032,22.5478515625,-72.4658203125,34.7607421875,373.401487765722,34.3009667217196,-0.350441379656241,-0.315810925604752,2.54744629153499
7.5428083213741,4.58998756985859,2.92626628614688,0.151695560033523,0.15486784960463,8.99361843362834,4.90934784243196,0.141827541519586,9.5478515625,-27.4658203125,79.7607421875,84.6170725765736,-1.49457410951865,-0.0989365669122317,-0.0217370098776114,0.149738877096132
0.061976156260858,0.197503569692693,0.175344302402903,9.52034208530444,0.0942409609749285,2.82217633970038,8.06761874511059,3.29607537550542,7.1103515625,-24.6533203125,37.5732421875,190.664887726424,9.68411785128671,-0.196482493231796,-0.367172904736082,1.63242098533006
0.876475207278595,2.79312226876505,2.47974290543035,0.673189844773444,1.33276845141817,0.199558002750637,0.57046679226954,0.233067724932188,20.1103515625,-69.6533203125,82.5732421875,178.043601584582,3.2802757433842,-0.273046432425497,-0.160389710473936,1.08003750088598
0.233067724932188,0.742732535081944,0.659400325971434,0.179011139466182,0.35440284933775,0.0530654253615625,2.14529918351191,0.061976156260858,13.6103515625,-2.1533203125,60.0732421875,498.653342450919,-39.6415850417309,-0.374724158806758,-0.360297283768772,6.11798109754094
3.29607537550542,0.0525191212164318,9.32532884022042,2.53159981248936,5.01201316077115,0.750458442394189,0.151695560033523,0.876475207278595,26.6103515625,-47.1533203125,15.0732421875,217.590173222749,70.4298559267961,-0.262994776500978,-0.325524256524557,1.46326087146379
0.12018586331079,5.41649936777596,4.80878550492135,0.0923105434064332,2.58454116213468,5.47284181959498,1.10626486144888,1.69968477899639,23.3603515625,-80.9033203125,71.3232421875,178.250255008379,4.17098934186778,-0.272471469071203,-0.15964152831951,1.07320968584779
1.69968477899639,0.383004343324703,0.340032483980146,1.30546822435408,0.182754658200119,0.386988356299693,0.0782247385318896,0.12018586331079,10.3603515625,-35.9033203125,26.3232421875,252.807500124504,21.8576674594874,-0.310120401796265,-0.274656234622031,2.06989442634887
6.39183983716567,1.4403273181724,0.0904196682189811,0.347143315058718,0.687267732903315,1.45530960968905,0.294172193678898,6.39183983716567,16.8603515625,-13.4033203125,48.8232421875,125.642939218899,-0.258284223888158,-0.218223470332425,-0.0645967366720853,0.507925530956264
0.0863056072621915,2.00574432735032,0.918255487196034,1.81794474943151,0.13123633114128,3.93005403196747,0.794410074779548,0.324561133620897,8.7353515625,-86.5283203125,43.1982421875,236.45698937045,19.60996362488,-0.303075860097923,-0.239847331930452,1.7707186930557
1.22054560299037,0.141827541519586,0.0649304681858072,0.12854810601455,1.85596199376085,0.277896785643373,0.0561732750919531,4.58998756985859,21.7353515625,-41.5283203125,88.1982421875,1301.34516632456,16.2103400740345,-0.43444265120718,-0.424657775720337,4.25202614644671
0.324561133620897,0.533357091323394,3.45319442539296,0.483418405088716,0.49352775281521,0.0738968667430675,2.98746098439496,1.22054560299037,15.2353515625,-64.0283203125,65.6982421875,240.360672877883,11.4672440384852,-0.300732810990634,-0.267596579069288,1.98126380365621
4.58998756985859,7.5428083213741,0.244177719495094,6.83656864777232,6.97953641438786,1.04505951164923,0.211245392059592,0.0863056072621915,28.2353515625,-19.0283203125,20.6982421875,110.876563705962,0.612038046748896,-0.181631586152055,-0.0544215015399545,0.372764851681554
0.167366202474863,0.0731361046397046,0.473516135709634,0.249284015505866,0.957062564355764,7.6212686488977,5.79336633923482,0.167366202474863,18.4853515625,-30.2783203125,76.9482421875,632.019902408945,-3.51385304328179,-0.384773151105039,-0.408329724224152,2.30261973830972
2.36691553422833,1.03430071080608,6.69652941123064,3.52540835611221,0.0676745429275747,0.538905074288,0.409652862437082,2.36691553422833,5.4853515625,-75.2783203125,31.9482421875,88.9397433213994,8.54202898127033,-0.1066931120265,-0.0592255009899627,0.212455211845987
0.629397858705093,3.88959445223881,0.12591494608409,0.937458239768358,3.59913243979348,0.143302832271435,1.54054182157259,8.90102987909328,24.9853515625,-7.7783203125,9.4482421875,181.554108124636,0.355312064942171,-0.28152492075788,-0.144478041150786,1.07075469570254
8.90102987909328,0.275035861324363,1.78070624457597,0.066288307841941,0.254497095456645,2.02660808924741,0.108932756873545,0.629397858705093,11.9853515625,-52.7783203125,54.4482421875,93.5373967896237,0.289507039818857,-0.135015301304892,-0.0301022829947418,0.225180483249582
0.0570520224285916,0.0570520224285916,1.38909356882986,0.445009812700081,1.70850197371036,0.420389143455549,1.97485072514993,0.416061272151909,21.3291015625,-26.0595703125,33.3544921875,595.88671916914,13.5612514768602,-0.33776539391272,-0.444427582865383,0.442630008739529
0.806837438793282,0.806837438793282,0.0982237482222214,6.29338912509566,0.12080933312812,5.94520028149245,0.139643033958468,5.88399493855434,8.3291015625,-71.0595703125,78.3544921875,191.437142551851,11.753741651855,-0.271705678439166,-0.212792656954197,1.30761539752979
0.214550012011796,3.03419536794392,5.22382957152798,1.67350527809372,6.4249978068794,1.58091671317888,7.42662974538272,1.56464130696793,27.8291015625,-3.5595703125,55.8544921875,187.023945058614,-42.724942964788,-0.239488520142733,-0.26900991755007,1.52574926035482
3.03419536794392,0.214550012011796,0.369380531379025,0.118334693049155,0.454315951835312,0.111787692837993,0.525142025432184,0.110636847828161,14.8291015625,-48.5595703125,10.8544921875,481.09355907853,17.6604250182568,-0.389714843656032,-0.319912463642674,4.58015654974469
0.110636847828161,1.56464130696793,0.19047818854757,0.862975243188983,0.062297660485717,0.216781762242666,3.82968473090006,0.0570520224285916,5.0791015625,-82.3095703125,89.6044921875,284.697745420385,7.14154539437245,-0.334972506369921,-0.247219495092175,2.32480383637468
1.56464130696793,0.110636847828161,2.69376837580233,0.061021564645504,0.881021963630155,3.06575708238719,0.270799604302601,0.806837438793282,18.0791015625,-37.3095703125,44.6044921875,484.592678885,10.9727528554308,-0.360147874113227,-0.390931186781037,2.93033695324315
0.416061272151909,0.416061272151909,0.0506509684305028,0.229477884750854,0.234276774714633,0.81523016561449,1.01836982954693,3.03419536794392,11.5791015625,-59.8095703125,22.1044921875,873.146534694279,22.8149198051373,-0.423410008836916,-0.379588540166592,8.52731579018634
5.88399493855434,5.88399493855434,0.716312865017485,3.24530736879347,3.31317392150461,0.0576454778333838,0.0720096212228425,0.214550012011796,24.5791015625,-14.8095703125,67.1044921875,108.752031007704,-1.1690277735262,-0.177154045007778,-0.0509665586676071,0.355676839796323
0.0794484482146812,8.19382464059515,0.0705345870501089,0.16478833409426,1.22687724069864,0.585417723546017,2.75010102867396,8.19382464059515,19.7041015625,-87.9345703125,27.7294921875,159.587693945709,0.400961178594804,-0.260525106259781,-0.115701155212945,0.832907683149919
1.12357072974699,0.579390896721826,0.997509696226497,2.33045896996972,0.0867533216581446,8.27905684292361,0.194461508632346,0.579390896721826,6.7041015625,-42.9345703125,72.7294921875,150.316088978356,2.6101171408268,-0.227322545618161,-0.178085898839204,0.859331749923874
4.22530356158786,2.1788591983182,3.75123804901303,0.61970351889943,0.326244809763137,0.155671233856683,0.0517101921736568,2.1788591983182,13.2041015625,-20.4345703125,5.2294921875,106.542977255275,8.35593476276659,-0.153046396853044,-0.0987062104895291,0.381205265338755
0.154068611438148,0.298774080097044,7.27450378670312,4.51928999980723,0.16823442252013,0.301881929479025,1.41814258674915,1.12357072974699,9.9541015625,-31.6845703125,83.9794921875,114.156026333041,-13.3083670226523,-0.141148035900282,-0.213745072396955,0.488475114873202
2.1788591983182,4.22530356158786,0.5143850957345,0.319562060501224,2.37919401985974,4.26925518904595,0.100277823977975,0.0794484482146812,22.9541015625,-76.6845703125,38.9794921875,141.271636285733,1.14204412196518,-0.239495709961345,-0.0903375991602946,0.653326551384639
0.579390896721826,1.12357072974699,1.9343981820567,0.0849762797591474,0.632662889692804,1.13525811774571,5.33307139816639,0.298774080097044,16.4541015625,-9.1845703125,16.4794921875,285.428550963488,-2.61914165890519,-0.311906938643999,-0.306142237523529,2.74790693302952
8.19382464059515,0.0794484482146812,0.136782607204722,1.20174607315397,8.94720439013718,0.0802748713455067,0.377105095019547,4.22530356158786,29.4541015625,-54.1845703125,61.4794921875,328.47199427018,11.5840582642745,-0.352917656131461,-0.28736798019228,3.07378547444405
0.0673252898208451,0.952123379553384,3.17883098426729,0.270799604302601,3.90977190635712,0.131917125780098,0.229477884750854,0.13055904993059,25.3916015625,-51.3720703125,13.6669921875,537.656411606894,77.6586987346264,-0.375706825427194,-0.388078725736499,4.43106969999299
0.952123379553384,0.0673252898208451,0.224777294522131,3.82968473090006,0.276462622787778,1.86558988387492,3.24530736879347,1.84638379102387,12.3916015625,-6.3720703125,58.6669921875,240.32799251371,-41.4074532391378,-0.255796847330005,-0.340906258632869,2.35382914328245
0.253183693143208,0.253183693143208,0.845298189035517,1.01836982954693,1.03966619437849,7.01574308773073,0.061021564645504,6.94351659554895,18.8916015625,-73.8720703125,81.1669921875,340.128376110471,15.9360766423114,-0.344945503284237,-0.299688175202243,2.04820259396996
3.58055812614833,3.58055812614833,0.0597716081591722,0.0720096212228425,0.0735155016215443,0.496087951239704,0.862975243188983,0.490980766999399,5.8916015625,-28.8720703125,36.1669921875,95.253075024195,-0.0424531124712444,-0.14268498466336,-0.0257963970149976,0.233524137641955
0.13055904993059,0.13055904993059,0.115910743122696,1.97485072514993,0.536123906314264,0.0680256078012181,0.118334693049155,0.253183693143208,15.6416015625,-17.6220703125,47.4169921875,389.037966507693,-7.66669537122604,-0.304997236287414,-0.41896670892025,1.70554496350814
1.84638379102387,1.84638379102387,1.63922544948861,0.139643033958468,7.58193699422075,0.962027371411556,1.67350527809372,3.58055812614833,28.6416015625,-62.6220703125,2.4169921875,212.542709550412,13.3974745959555,-0.305693180946009,-0.177885536612432,1.39020851662804
0.490980766999399,6.94351659554895,0.435894299109153,0.525142025432184,0.142563278560263,3.61780310856407,0.445009812700081,0.952123379553384,9.1416015625,-40.1220703125,24.9169921875,130.411044580045,2.67296609082729,-0.216680780834734,-0.0906801669084811,0.561105330897161
6.94351659554895,0.490980766999399,6.1644762956128,7.42662974538272,2.01614922036298,0.255817311106343,6.29338912509566,0.0673252898208451,22.1416015625,-85.1220703125,69.9169921875,111.500117691212,3.19701095108125,-0.177628856775458,-0.0835480308806895,0.419690226232443
0.0937546045552494,0.683720898591802,0.607009605894234,0.0517101921736568,5.44459771294207,0.18370270658306,0.16478833409426,2.57120292605214,27.0166015625,-11.9970703125,19.2919921875,948.196526719308,4.05707676455668,-0.418174973958129,-0.404094228719795,3.96201398366687
1.3258903329696,9.66927367666446,8.58441217146373,0.731292550849046,0.384991196365411,2.59794859094409,2.33045896996972,0.181811502481816,14.0166015625,-56.9970703125,64.2919921875,101.834792633558,0.815261824189695,-0.142836989150363,-0.0817820491577611,0.330305731819819
0.352573855881562,2.57120292605214,0.161412834821675,2.75010102867396,1.44779908386279,9.76985350678378,0.61970351889943,0.683720898591802,20.5166015625,-34.4970703125,86.7919921875,216.665388774934,8.59321454072627,-0.287905913444439,-0.231614736119214,1.56584795252578
4.98614728725883,0.181811502481816,2.28272220145901,0.194461508632346,0.102374854999505,0.690832966584598,8.76393121077906,9.66927367666446,7.5166015625,-79.4970703125,41.7919921875,94.6530512328197,1.93696542655752,-0.138155833338403,-0.0351717135899158,0.237952594565139
0.181811502481816,4.98614728725883,1.17712968863828,5.33307139816639,0.198528128747528,0.0947298403914042,0.319562060501224,4.98614728725883,10.7666015625,-45.7470703125,53.0419921875,146.35426668828,10.6165696247638,-0.209928006001947,-0.186492749185949,0.825787385270116
2.57120292605214,0.352573855881562,0.0832356385172136,0.377105095019547,2.80761172187306,1.33968225042962,4.51928999980723,0.352573855881562,23.7666015625,-0.7470703125,8.0419921875,500.650682364732,0.629948684597841,-0.381179943653124,-0.345679934129023,4.38604516510552
0.683720898591802,0.0937546045552494,4.42671754805694,0.100277823977975,0.0527915666273072,5.03801321471859,0.0849762797591474,0.0937546045552494,4.2666015625,-68.2470703125,30.5419921875,118.677070439221,26.5907039318029,-0.171126079297642,-0.162191802539995,0.556417602400711
9.66927367666446,1.3258903329696,0.313016199662854,1.41814258674915,0.746585495032607,0.356241330783495,1.20174607315397,1.3258903329696,17.2666015625,-23.2470703125,75.5419921875,105.316452863168,-0.370432966635895,-0.172989263832292,-0.0387595363853045,0.322784713830975
0.0514433274933063,1.35361763147973,1.30546822435408,0.148588251161436,0.0720096212228425,5.36073695681718,0.632662889692804,9.87147956876758,5.7900390625,-4.6142578125,46.3623046875,293.045891621424,-56.5005135701664,-0.306849315536768,-0.337595220051249,3.00233571457481
0.193457936489984,0.359946954776553,4.90934784243196,7.90236286486095,0.270799604302601,0.100798019905146,0.16823442252013,0.185613582998233,12.2900390625,-27.1142578125,23.8623046875,199.588048347235,58.6442910790012,-0.172463700483476,-0.375540837440451,0.36188308051396
2.73590837532848,5.09041865179896,0.347143315058718,0.558781436913993,3.82968473090006,1.42549926810211,2.37919401985974,2.62497246436765,25.2900390625,-72.1142578125,68.8623046875,130.727272073219,0.193677399654935,-0.223565769218421,-0.0749786206757713,0.550253955065718
0.0997603126650749,0.185613582998233,0.673189844773444,4.07500568079418,1.97485072514993,2.76436730707604,0.0867533216581446,1.35361763147973,22.0400390625,-60.8642578125,12.6123046875,346.895459871153,88.830026183231,-0.332004445454266,-0.347867108404126,1.07629301652588
1.41082387157529,2.62497246436765,9.52034208530444,0.288146415026327,0.139643033958468,0.195470286852386,1.22687724069864,0.0957152206352991,9.0400390625,-15.8642578125,57.6123046875,102.32361759593,-19.2937252464067,-0.114507142603534,-0.144707004708912,0.400763281673789
0.375158940375547,9.87147956876758,0.179011139466182,0.0766223948376961,7.42662974538272,0.0519784412270852,0.326244809763137,0.359946954776553,28.5400390625,-83.3642578125,80.1123046875,135.664314233774,0.0699292259743339,-0.229362858572563,-0.0848081174757653,0.597254815808961
5.30554861524617,0.698019014342002,2.53159981248936,1.08360429960976,0.525142025432184,0.735086165343567,4.61379834620859,5.09041865179896,15.5400390625,-38.3642578125,35.1123046875,121.757611974988,3.26547298797541,-0.194673517729555,-0.109567599614833,0.527142792379337
0.0716379957513056,0.501248260434422,0.12854810601455,0.401261595259286,0.100277823977975,7.46515573640344,0.062297660485717,0.501248260434422,7.4150390625,-66.4892578125,51.9873046875,649.188013197931,28.4985913588817,-0.397232899935081,-0.3757921975688,4.958012697858
1.01311425172723,7.08872088022281,1.81794474943151,5.67469590075146,1.41814258674915,0.527866224382452,0.881021963630155,7.08872088022281,20.4150390625,-21.4892578125,6.9873046875,123.899121849125,12.2953391096967,-0.186537722503958,-0.127823731569144,0.540619161961424
0.26940206840487,1.88499575859386,0.483418405088716,1.50898559626885,0.377105095019547,0.140367438763452,0.234276774714633,1.88499575859386,13.9150390625,-88.9892578125,29.4873046875,266.858895228777,16.3688374062019,-0.327330915436354,-0.238034931163431,2.06132922494545
3.80992058869531,0.13328932834096,6.83656864777232,0.106701394783453,5.33307139816639,1.98509535614849,3.31317392150461,0.13328932834096,26.9150390625,-43.9892578125,74.4873046875,197.182001972124,-5.56756824652188,-0.27521142481999,-0.234497572083686,1.43268787963097
0.138922367643879,3.65543551346153,3.52540835611221,0.778137499149169,0.731292550849046,3.84955140052184,0.454315951835312,0.0687332104925063,17.1650390625,-10.2392578125,18.2373046875,180.95711499398,-1.26829838196572,-0.229081516854894,-0.259781994088818,1.33916981919314
1.96465896438955,0.258478323975877,0.249284015505866,0.0550226302343919,0.0517101921736568,0.272204389983517,6.4249978068794,0.972034384639472,4.1650390625,-55.2392578125,63.2373046875,126.203726371012,0.0902577710129318,-0.215475319693734,-0.0748885099691702,0.504204218621287
0.522431885460456,0.0687332104925063,0.937458239768358,0.206918273449203,2.75010102867396,0.0723831745189875,0.12080933312812,3.65543551346153,23.6650390625,-32.7392578125,85.7373046875,608.760446648019,-2.00398086916857,-0.384958524474926,-0.397470528336418,1.85694072500828
7.38830257834324,0.972034384639472,0.066288307841941,2.92626628614688,0.194461508632346,1.02365267092371,1.70850197371036,0.258478323975877,10.6650390625,-77.7392578125,40.7373046875,98.8521018316281,0.0884666252911328,-0.155362225065163,-0.0278720587030819,0.263610141580134
0.0607066460644838,0.0811098909336136,8.06761874511059,0.0649304681858072,0.445009812700081,1.68218666541575,0.746585495032607,2.22442396178397,14.7275390625,-74.9267578125,88.5498046875,180.506487086728,7.65059334262632,-0.273314069406462,-0.203150281113101,1.13816080719047
0.858521621905763,1.14706707800919,0.57046679226954,0.918255487196034,6.29338912509566,0.118948559833706,0.0527915666273072,0.157290526761129,27.7275390625,-29.9267578125,43.5498046875,305.090861619616,13.641764297601,-0.326722117339387,-0.298574171428999,2.61225595641956
